ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
54488,Andheri East,Mumbai,Indigo Burger Project,350.0,4.4,100,American,Sakinaka,52.0
54585,Taltala,Kolkata,Brother'S Snack,200.0,2.9,80,"Indian,Chinese,Fast Food",New Market Area,50.0
54605,New Nallakunta,Hyderabad,Lucky'S Biryani House,400.0,4.0,100,,Tilak Nagare X Road,38.0
54668,George Town,Chennai,Cool Biz,100.0,4.0,100,"Beverages,Juices",Parrys,
54698,Rajajinagar,Bangalore,Sri Maruthi Miltry Hotel,250.0,3.8,500,"Biryani,South Indian,Combo",Rajajinagar,57.0
54728,Bandra West,Mumbai,The Serial Griller - Burgers Plus,450.0,3.9,20,American,Khar,55.0
54735,Kilpauk,Delhii,Saleem Biryani,300.0,3.6,50,"Biryani,Chinese,North Indian",Dr.Alagappa Road,40.0
54801,Raja Annamalai Puram,Chennai,Broken Bridge Cafe,1100.0,4.5,50,"Indian,Continental",Alwarpet,79.0
54824,Bhowanipore,Kolkata,French Loaf,400.0,4.6,100,Fast Food,Vasundhara Building  Sarat Bose Road,47.0
54889,Vishrantwadi,Pune,Baba Biryani,,3.5,50,"Biryani,Indian,Chinese",Yerwada,59.0
54917,Bandra Area,Mumbai,All Elements,800.0,4.4,20,Pizzas  Pastas  Italian  Snacks  Continental  Desserts  American  Salads,Khar,65.0
54972,George Town,Chennai,Hotel Kalyana Bhavan,250.0,2.9,80,Biryani,Parrys Corner,50.0
54973,Royapettah,Chennai,Sathyam Cinemas,250.0,4.4,500,"Fast Food,Snacks,Desserts,Beverages",Sathyam Cinemas,44.0
55080,Gulbai Tekra,Ahmedabad,The Mad House Cafe,350.0,4.4,20,"Fast Food,Indian",Gulbai Tekra,36.0
55192,Taltala,Delhii,Kareem'S - Park Street,1100.0,4.3,500,"Biryani,North Indian,Mughlai",Near Hotel Heera International,54.0
55195,Tarnaka,Hyderabad,Nrs Hotel Sanman,150.0,4.1,1000,"South Indian,North Indian",Tarnaka Cross Road,57.0
55334,Teynampet,Chennai,The Summer House Eatery,1000.0,4.3,50,"Italian,Continental,French,Japanese,Korean,Thai",Alwarpet,59.0
55369,Koregaon Park,Pune,Boteco - Restaurante Brasileiro,,4.3,50,"South American,Fast Food",Koregaon Park,63.0
55531,Jayanagar,Bangalore,Andhra Ruchulu,500.0,4.2,100,"Andhra,Chettinad,Chinese,Desserts,North Indian,Seafood",3Rd Block,47.0
55625,Golpark,Kolkata,The Chaiwala,350.0,4.3,50,American  Continental  Italian  Pastas  Snacks  Desserts  Beverages,Lake Terrace Road Opposite Of Lake School For Girls,69.0
55702,New Mallepally,Hyderabad,Al Arabian Shawarma,150.0,4.2,50,Arabian,Nampally Station Road,35.0
55746,Purasaiwakkam,Chennai,The Cake World,250.0,2.9,80,,Purasawalkam,49.0
55795,Tilak Nagar,Delhi,Chili'S American Grill & Bar,900.0,,100,"American,Salads,Mexican,Italian,Steakhouse",Pacific Mall Tagore Garden,
55875,Lakdikapul,Hyderabad,Hotel Azizia,300.0,3.9,50,"North Indian,Biryani,Chinese",Nampally,31.0
56066,Chembur,Mumbai,Sanjay Restaurant,450.0,,20,Indian,Chembur,47.0
56118,Erandwane,Pune,Kollage Food Court,300.0,4.4,20,"North Indian,Punjabi,Indian,Continental",Law College Road,50.0
56130,Annanagar East,Chennai,Shri Balaajee Bhavan,250.0,4.5,1000,"South Indian,North Indian",Anna Nagar,53.0
56233,Koramangala,Bangalore,Khawa Karpo,178.0,4.6,100,Chinese,Koramangala,53.0
56268,Punjagutta,Hyderabad,The Belgian Waffle Co.,200.0,4.5,100,Desserts  Beverages,Next Galleria Mall,66.0
56491,Andheri East,Mumbai,Sangeeta'S Kitchen,500.0,3.8,50,Indian,Chakala,66.0
56497,Indiranagar,Bangalore,Maravanthe,800.0,4.3,100,Seafood,Indiranagar,54.0
56553,Kalighat,Kolkata,Kolkata Kitchen,300.0,4.2,20,"Indian,Chinese",Hazra,75.0
56627,Purasaiwakkam,Chennai,Chaicup,200.0,,100,"Beverages,Snacks,Bakery",Briklyn Road,36.0
56722,Bidhannagar,Kolkata,Sly Fox Gastro Club,1200.0,4.2,50,,Globsyn Crystal Sector 5,79.0
56756,Aundh,Pune,Big Ms,400.0,,80,"American,Cafe,Fast Food,Beverages,Italian,Mexican",Aundh,67.0
56972,Entally,Kolkata,Alishan Biryani,200.0,4.0,50,Biryani,Near Laxmi Stores,41.0
57004,Anna Nagar,Chennai,Kings Kitchen,249.0,2.9,80,"Chinese,Kebabs,North Indian",Annanagar,67.0
57048,Nungambakkam,Chennai,Chicking,350.0,,500,"Fast Food,Continental",Nungambakkam,58.0
57113,Washermanpet,Chennai,Atho Grillz - G A Road,350.0,4.0,100,"Burmese,Indian,Chinese,Arabian",Old Washermanpet,56.0
57224,Chembur,Mumbai,Grandmama'S Cafe,900.0,4.2,100,"American,Italian,Continental,Indian",Chembur,47.0
57231,Bandra Area,Mumbai,Blue Tokai Coffee Roasters,800.0,4.8,100,"Healthy Food,American,Lebanese,Mediterranean,European,Juices,Middle Eastern",Bandra Area,41.0
57426,Bhowanipore,Kolkata,Mavericks Cafe,450.0,4.0,100,"Italian,Chinese,Indian",Opposite Icy Fusion,76.0
57428,Seshadripuram,Bangalore,Happy Hours,300.0,2.9,80,"Desserts,Beverages",Old Bridge Road,
57566,Golpark,Kolkata,Coffee World,,4.2,20,Desserts,Oppo Nazrul Manch,74.0
57673,Purasaiwakkam,Chennai,Lite Tiffin,,4.1,20,South Indian,Kilpauk,51.0
57856,Anna Nagar,Chennai,Superstar Pizza,500.0,4.2,20,"Pizzas,Fast Food",Anna Nagar,67.0
57868,Mylapore,Chennai,Viswanathan Chettinadu Hotel,200.0,4.1,100,South Indian,Mylapore,55.0
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,500.0,3.8,5000,"Haleem,Arabian,Biryani,Tandoor,Chinese,Indian,Desserts,Kebabs,Mughlai",Mumbai Hwy,
58049,Chennai,Chennai,Perambur Sri Srinivasa Sweets And Snacks,300.0,4.3,1000,"South Indian,North Indian",Opposite Perambur Railway Station,55.0
58070,Film Nagar,Delhii,Sofrehh Persian Bistro,400.0,4.1,50,Fast Food  Middle Eastern  Cafe,Road Number 36,77.0
58088,Ellisbridge,Ahmedabad,Timpani Radisson Blu,600.0,2.9,80,,Radisson Blu Ambavadi,49.0
58090,Beleghata,Kolkata,Cakes  Phoolbagan,200.0,4.4,100,Bakery  Desserts,Beside Ghosh Brothers Sweet,39.0
58119,Aundh,Pune,L'Apicio,800.0,4.2,50,"European,Mediterranean,Continental,Desserts",Aundh,76.0
58120,Pashan,Pune,Mothers Meal,,3.8,20,"Chinese,Maharashtrian,North Indian",Pashan,75.0
58195,Ashok Nagar,Bangalore,Amadora Gourmet Ice Cream & Sorbet,450.0,4.5,20,Desserts,Ub City,33.0
58197,Sivanchetti Gardens,Bangalore,Shanti Sagar,200.0,4.3,1000,South Indian,Ulsoor,48.0
58289,Punjagutta,Hyderabad,Baguette Salads,200.0,3.8,100,$$$,Rd No:3,64.0
58568,Ashok Nagar,Bangalore,Sweet Chariot,,2.9,80,Desserts,Brigade Road,36.0
58607,Ghatkopar West,Mumbai,Bharat Cafe,600.0,4.0,100,"Indian,Chinese,Beverages",Ghatkopar West,46.0
58632,Choolaimedu,Chennai,New Loyola Fast Foods,250.0,4.2,100,"Chinese,Biryani",Nelson Manickam,53.0
58818,Motera,Ahmedabad,Test Of Spice,200.0,4.1,100,"North Indian,Fast Food,South Indian",Chandkheda,79.0
58858,Kodungaiyur,Chennai,Madras Pizza,200.0,,100,"Pizzas,Juices,Beverages",Sundaram Pillai,62.0
58955,Sion,Mumbai,Koliwada Chicken & Fish Fry Corner,300.0,3.4,100,"Indian,Chinese",Sion,46.0
58990,Chembur,Mumbai,Blend N Brew,800.0,4.3,50,"Indian,Chinese,North Indian,Tandoor,Biryani,Kebabs,Punjabi",Chembur,49.0
59008,Shivajinagar,Pune,Turkish Delight,350.0,4.3,20,"Arabian,Turkish",The Pavillion Senapati Bapat Road,44.0
59141,Ashok Nagar,Bangalore,Wow! Momo,250.0,4.3,20,"Tibetan,Fast Food,Healthy Food,Asian,Chinese,Snacks,Continental,Desserts,Beverages",Garuda Mall Wow! Momo,38.0
59439,Paldi,Ahmedabad,Vadilal Scoop Shop,,4.4,20,"Ice Cream,Desserts",Ellis Bridge,24.0
59550,Gopalapuram,Chennai,The Grand Sweets And Snacks - Amirtham Restaurant,,4.7,100,,Gopalapuram,44.0
59555,T. Nagar,Chennai,The Grand Sweets And Snacks - Amirtham Restaurant,400.0,4.7,500,"Sweets,Snacks",T Nagar,58.0
59662,Thaltej,Ahmedabad,Silver Leaf,600.0,2.9,80,"Indian,Continental",Acropolis Mall Thaltej,48.0
59771,Andheri East,Mumbai,Bombay Kitchen,350.0,2.9,80,Indian  Chinese  Pizzas  Pastas  Snacks  Biryani  Continental  Beverages  Desserts,Chakala,54.0
59810,Santoshpur,Kolkata,Mamasan,900.0,4.1,20,,Lake View Road,80.0
59815,Bidhannagar,Kolkata,Urmila,,,80,"Indian,Chinese,Tandoor,Mughlai",Near Rotary Narayan Eye Hospital,75.0
59864,Thousand Lights,Chennai,Palm Jumeira,400.0,3.9,500,"Indian,Chinese,Arabian,Biryani,Beverages,Desserts",Royapettah,45.0
59971,Anna Nagar,Chennai,Kebabery,400.0,4.3,100,"Afghani,Biryani",Anna Nagar,70.0
60071,Old Malakpet,Hyderabad,Karachi Bakery,400.0,4.2,100,"Bakery,Pizzas,Fast Food,Chinese,Italian,American,Sweets,Desserts,Beverages",Saleem Nagar,38.0
60074,Santacruz East,Mumbai,Oriental Combo Box,300.0,4.2,20,Chinese,Santacruz East,36.0
60104,Kalina,Mumbai,Tip Top Kabab Corner,150.0,4.3,20,Indian,Santacruz East,34.0
60152,Sector 8 Rohini,Delhi,Chinese Fiesta (Since 1998),150.0,3.6,20,"Chinese,Continental,Snacks,Beverages,Italian,Desserts",Pitampura,50.0
60214,New Malakpet,Hyderabad,Tower Bavarchi Multi Cuisine Restaurant,300.0,3.2,100,"North Indian,Chinese,Biryani",Dilsukhnagar Main Rd,35.0
60303,Beniapukur,Kolkata,The Burping Panda,350.0,,100,"Chinese,North Indian",Park Street,63.0
60323,Vastrapur,Ahmedabad,Brothers Brand,550.0,4.2,100,"Indian,Chinese,Continental,North Indian,Biryani,Punjabi,Thalis,Tandoor,Combo,Pastas,Snacks,Beverages,Street Food",Vastrapur,47.0
60347,Mylapore,Chennai,27 Culinary Street,,2.9,80,"North Indian,South Indian,Chinese,Indian,Mongolian,Continental",Mylapore,55.0
60357,Subhash Nagar Petrol Pump,Delhi,Momos Corner,300.0,4.2,500,"Chinese,Pan-Asian",Jail Road,70.0
60471,Uttam Nagar,Delhi,Rolls Mania,200.0,3.6,20,Beverages,Main Najafgarh Road,75.0
60555,Ballygunge,Kolkata,Haze,800.0,2.9,80,$$$,Near Ushanath Sen Square Park,70.0
60731,Andheri East,Delhii,Nayak'S Restaurant,,3.9,20,Indian  Chinese,Chakala,56.0
60794,Kothrud,Pune,Green Food,300.0,4.3,1000,"North Indian,South Indian,Chinese",Kothrud,50.0
61000,Teynampet,Chennai,Truffle Delight,200.0,3.9,100,"Bakery,Desserts,Beverages,Snacks,Juices,Pizzas",Alwarpet,60.0
61005,Dumdum,Kolkata,Hesel Food Court,300.0,4.1,50,"Chinese,Indian",Near Punjab National Bank Atm,
61028,Ramesh Nagar,Delhi,Papajii & Sons (Punjabi Bagh),250.0,3.8,50,"Indian,Chinese,Mughlai",Club Road Market,71.0
61115,Bandra Area,Mumbai,Copper Chimney,800.0,4.2,50,"North Indian,Indian,Biryani,Punjabi,Kebabs,Grill,Mughlai,Desserts",Bandra Area,42.0
61128,Kurla,Mumbai,Hotel Sunny,700.0,4.4,100,"Indian,Thalis",Chembur,43.0
61196,Bibwewadi,Pune,Biryani Kebabs & Co,250.0,2.9,80,"Biryani,Lebanese,Kebabs",Sahkarnagar,52.0
61238,Paschim Vihar,Delhi,For God'S Cake,300.0,3.9,100,"Bakery,Desserts,Beverages,Pizzas,Pastas,Snacks,Fast Food,American",Paschim Vihar,46.0
61290,Ramesh Nagar,Delhi,Papaji & Sons,250.0,2.9,80,"Mughlai,Chinese,Continental,Indian,Italian",Paschim Vihar,78.0
61315,Banjara Hills,Hyderabad,Chai Point,,4.2,500,"Bakery,Combo,Beverages,Maharashtrian,Snacks,Street Food,South Indian,Punjabi,Fast Food",Gvk Mall,57.0
61561,West Mambalam,Chennai,Fnp Cakes 'N' More,200.0,3.7,50,,Ashok Nagar,71.0
61597,Seshadripuram,Bangalore,Sagar Restaurant,500.0,4.3,100,"Chinese,South Indian,North Indian",Majestic,54.0
61607,Ballygunge,Kolkata,Purple Haze,300.0,4.0,100,"Chinese,Italian,Fast Food,Desserts,Beverages",Near Park Circus Primary School,65.0
61790,Koramangala,Bangalore,Sardarji Londonwaley,350.0,4.0,500,"Indian,North Indian,Punjabi,Chinese,Biryani",Koramangala,55.0
61834,Navrangpura,Ahmedabad,Just Live Restaurant,450.0,4.4,20,"North Indian,Chinese,Continental,Mexican",Navrangpura,40.0
61910,Poongavanapuram,Chennai,Hotel Khaja Empire,300.0,4.0,20,"Chinese,North Indian",Purasawakam,37.0
61931,Lakdikapul,Hyderabad,Al Yousufain Fast Food,300.0,4.1,50,"Indian,Fast Food",Nampally,30.0
62231,Shivajinagar,Pune,Vrudheshwar Pure Veg,300.0,,20,North Indian,Shivaji Nagar,33.0
62267,Kothrud,Pune,Biryani Express 100% Home Made,200.0,3.9,50,Biryani,Nanasaheb Sutar Path,76.0
62408,Kothrud,Pune,Jayesh A1 Sandwiches,200.0,4.2,500,,Karve Nagar,51.0
62456,Amberpet,Hyderabad,Bakers 'Q',300.0,4.0,100,Bakery,Shivam Road,
62482,Navrangpura,Delhii,Raju Omlet,250.0,,20,Indian,Sola,35.0
62509,Banjara Hills,Hyderabad,Ohri'S Cake Nation,600.0,4.1,100,,Road No.12,52.0
62557,Shivajinagar,Pune,Tgi Fridays,1000.0,2.9,80,"American,Mexican",The Pavilllion,59.0
62679,Anna Nagar,Chennai,Ambur Star Briyani,,4.3,1000,Biryani,Near Tower Park,58.0
62695,Ghatkopar West,Mumbai,Hrezzo,1000.0,4.3,20,"Continental,Indian,Chinese",Ghatkopar West,40.0
62758,Jayanagar,Bangalore,Chefmaster,300.0,4.1,100,"South Indian,Kerala,Seafood",Jayanagar,55.0
62836,Govandi East,Mumbai,Js Burger,250.0,3.2,20,"American,Pizzas,Fast Food,Biryani,Snacks,Combo",Govandi,57.0
62876,Rohini,Delhi,Lunchbox,200.0,4.1,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Sector 8,40.0
62894,Santacruz East,Mumbai,Lunchbox - Meals And Thalis,200.0,4.2,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Kalina,37.0
62934,Narayan Peth,Pune,Lunchbox,200.0,4.1,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Shaniwar Peth,31.0
62979,Ellisbridge,Ahmedabad,Lunchbox,200.0,4.0,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Panchvati Ellis Bridge,35.0
63042,Bandra Area,Mumbai,Toast & Tonic,900.0,2.9,80,"European,Continental",Bandra Area,51.0
63048,Pulikeshi Nagar,Bangalore,Sharief Bhai,400.0,,1000,"Biryani,North Indian,Kebabs,Mughlai,Grill,Fast Food,Beverages,Combo,Sweets,Desserts",M.M Road,48.0
63049,Koregaon Park,Pune,Tvum,1000.0,2.9,80,North Indian,Kalyani Nagar,58.0
63156,Vyasarpadi,Chennai,Meat And Eat,400.0,4.2,100,Fast Food,Perambur,48.0
63617,Salt Lake City,Kolkata,Scone (Multicuisine Unit),300.0,4.4,50,"Indian,Chinese",Bj Market Complex,73.0
63673,Koregaon Park,Pune,Wicked China,400.0,4.2,20,"Chinese,Oriental,Asian,Pan-Asian,Thai,Seafood,Fast Food",Koregaon Park Road,66.0
63705,Kodambakkam,Chennai,Hotel Hollywood,500.0,4.3,100,$$$,Kodambakkam,66.0
63891,Amberpet,Hyderabad,Down Town House,250.0,2.6,20,Ice Cream  Beverages  Fast Food,Amderpet,46.0
63957,Koramangala,Bangalore,Madeena Hotel,250.0,4.1,1000,"Biryani,Mughlai,Indian,Beverages",5Th Block Kormangala,54.0
63960,Ghatkopar East,Mumbai,Leo 89 - Chembur (Indian Chinese),400.0,4.2,100,"Indian,Chinese",Kurla,46.0
64234,Chembur,Mumbai,Liplick Pizzeria,200.0,3.9,50,"Pizzas,Italian",Poster Colony,46.0
64592,Kurla,Mumbai,Gd'S Fast Food,450.0,,100,"North Indian,Chinese",Kurla,39.0
64595,Narayanguda,Hyderabad,The Bhimavaram Boys,300.0,3.7,500,South Indian,Old Mla Quaaters Rd,33.0
64640,Ahmedabad,Ahmedabad,Grill N Rice Restaurant,200.0,3.6,20,"Indian,Chinese",Laldarawaja,39.0
64758,Khanpur,Ahmedabad,Simran,650.0,4.0,500,"Indian,Chinese",Bhadra,40.0
64772,Lal Darwaja,Ahmedabad,Hotel Zk,700.0,3.8,100,"Indian,Chinese",Relief Road,46.0
64776,Laldarwaja,Ahmedabad,Alif Sandburg,300.0,2.9,80,Snacks,Shahpur,44.0
64883,Santacruz East,Mumbai,Hotel Sadichha,550.0,4.2,50,North Indian  Chinese,Santacruz East,41.0
64956,Camp,Pune,Mahesh Lunch Home,900.0,4.2,100,"Seafood,Indian,Chinese",Camp Area,34.0
64972,Banjara Hills,Hyderabad,24/7 Gallery Cafe - Hyatt Place Hyderabad,1500.0,2.9,80,,Hyatt Place Road No 1 Banjara Hills,66.0
64979,Modi Colony,Pune,Cafe Taiba,250.0,3.9,500,"Indian,Mughlai,Chinese,Biryani",Camp,31.0
65004,Sagrampura,Surat,Sugar N Spice - Non Veg,350.0,4.1,100,"Indian,Punjabi,Chinese,Mughlai,Biryani,Tandoor,Pizzas,Thalis",Ring Road,34.0
65006,Erandwane,Pune,Best Belgian Waffle,250.0,4.2,100,"Desserts,Bakery,Beverages",Erandwane,47.0
65028,Athwa,Surat,Subway,350.0,4.2,100,"Fast Food,Healthy Food,Salads,Snacks,Desserts,Beverages",Ghod Dod Road,30.0
65033,Cossipore,Kolkata,Chandigarh Hotel,300.0,4.1,500,Indian,Near Kolkata Shastro Police,62.0
65039,Bhadra,Ahmedabad,Paramount Restaurant,750.0,4.1,100,"Indian,Chinese,Continental,Desserts,Beverages",Bhadra,
65046,Lal Darwaja,Ahmedabad,Food Inn,700.0,4.5,100,,Lal Darwaja,33.0
65075,Koramangala,Bangalore,Homely,200.0,,1000,"Home Food,North Indian,South Indian,Beverages,Chettinad,Combo,Desserts,Hyderabadi,Indian,Lucknowi,Maharashtrian,Mangalorean,Punjabi,Rajasthani,Snacks,Sweets,Thalis",80Ft. Road,52.0
65178,Kalighat,Kolkata,Bijoli Grill Foods Corner,300.0,4.0,500,"Indian,Fast Food,Chinese,Tandoor,Snacks,Biryani",Sadananda Road,66.0
65181,Machuabazar,Kolkata,Hungry Monkzzz,,,20,"Chinese,Tibetan",Beside Khudiram Bose Collage,
65183,Elgin,Kolkata,Mintelaa,1000.0,3.9,20,"Indian,Chinese,Continental",Opposite Icici Bank,63.0
65184,Bidhannagar,Kolkata,Sonar Tori,800.0,4.1,100,"Bengali,Indian,Bangladeshi",Bidhannagar,66.0
65188,Taltala,Kolkata,Best Of Gupta'S,400.0,4.3,50,"Indian,Chinese,Tandoor",Beside Hotel Vip International,43.0
65189,Ashok Nagar,Bangalore,The Chinese Food Company,300.0,4.0,20,,Ashok Nagar,
65221,Powai Area,Mumbai,The Barn Grill,900.0,4.5,100,American  Continental,Powai Area,
65319,Block Gg1 Vikaspuri,Delhi,Muradabadi Biryani,150.0,4.0,100,North Indian,Vikas Puri,74.0
65404,Athwa,Surat,Vegji'S,200.0,,100,"Continental,Fast Food,Lebanese,North Indian,Chinese",Tribhuvan Complex Ghod Dod Road,
65483,Himayath Nagar,Hyderabad,Istah - Shawarma And Biryani,250.0,4.4,1000,"Arabian,Lebanese,Mediterranean,Biryani",Himayath Nagar,
65530,Seshadripuram,Bangalore,Mama Mia!,200.0,2.9,80,"Desserts,Ice Cream",Kumara Park,51.0
65569,Shahpur,Ahmedabad,New Bombay Biryani,160.0,3.8,100,Biryani,Shahpur,39.0
65758,Khanpur,Ahmedabad,Silver Leaf - Cama Hotel,600.0,2.9,80,"Indian,Chinese,Continental",Laldarawaja,48.0
65879,Saki Naka,Mumbai,Supreme Restaurant,400.0,4.1,100,"Lebanese,Turkish,Arabian,Fast Food,Healthy Food,Beverages",Sakinaka,45.0
65912,Piplod,Surat,Kathi Junction,200.0,4.2,100,"Indian,Mughlai,North Indian,Combo",Safal Square Vesu,55.0
65921,Film Nagar,Hyderabad,Wokstars,400.0,,100,"Asian,Chinese",Near Apollo Hospital Road 92,77.0
65960,Barabazar Market,Kolkata,New Punjab Khalsa Hindu Hotel,250.0,2.9,80,North Indian,Jorasanko,41.0
66018,Yerawada,Pune,Baraza Bars & Bites,700.0,2.9,80,"North Indian,Kebabs,Biryani,Chinese,Continental,Fast Food,Mughlai",Ishanya Mall Yerawada,68.0
66119,Andheri East,Mumbai,Freshmenu,250.0,,500,"Chinese,Continental,Italian,Mediterranean,Thai,Lebanese,American,Asian,Beverages,Bakery,Biryani,Desserts,Mexican,North Indian,Salads,Pizzas",Opposite To Mahakali Road,52.0
66166,Piplod,Surat,Masala Canteen,300.0,4.1,100,"Indian,Chinese",International Business Center,63.0
66229,Ballygunge,Kolkata,Mom'S Breakfast Magic By Adele,300.0,4.5,100,,Near Milli Primary School,60.0
66378,Chembur,Mumbai,Stars Parade,,4.4,100,"Indian,Chinese,Thai",Chembur,47.0
66424,Basavanagudi,Bangalore,Bombay Kulfis,100.0,4.7,100,"North Indian,Desserts,Fast Food",Banashankari Stage I,37.0
66474,Shankarapura,Bangalore,Twiststick House,300.0,4.3,100,"Jain,North Indian,Continental,Fast Food,Italian,Beverages,Thai",Vv Puram,47.0
66490,Bandra Area,Mumbai,Punjab Grill,900.0,4.3,100,"North Indian,Indian,Biryani,Punjabi,Kebabs,Mughlai,Desserts",Bandra Area,48.0
66509,Santacruz East,Mumbai,Thotrin Cafe,500.0,4.4,100,"Indian,Chinese",Santacruz East,39.0
66602,Basavanagudi,Bangalore,J K Fish Land,300.0,4.1,20,"Coastal,Seafood",Basavanagudi,53.0
66666,Lakdikapul,Hyderabad,Stop N Go,200.0,4.3,100,"Fast Food,Bakery",P & T Officers Colony,48.0
66936,Banjara Hills,Hyderabad,Cafe Graffiti Pizzeria,450.0,3.9,50,"Fast Food,Italian,Beverages",Rd Number 12,61.0
67108,Khar West,Mumbai,Sindhful,700.0,4.4,100,Sindhi  North Indian  Snacks,Khar,57.0
67148,Bandra Area,Delhii,Celini - Grand Hyatt Mumbai,1800.0,2.9,80,"Italian,Continental,North Indian,Mughlai,Pizzas,Bakery",Lobby Level Off Western Express Highway Vakola,
67283,Kodambakkam,Chennai,Rahmas Biryani,300.0,3.8,20,Biryani,Kodambakkam,80.0
67296,Toli Chowki,Hyderabad,Shalimar Sweets,300.0,4.1,100,Sweets,Galaxy Theatre Road,67.0
67411,Kondhwa,Pune,Cafe Samosa Corner,100.0,4.4,100,"Indian,Fast Food,Biryani,Tandoor,Sweets,Beverages,Street Food",Kondhwa,65.0
67575,Thousand Lights,Chennai,Savoury Sea Shell,400.0,4.3,1000,"Arabian,Indian,Chinese",Egmore,47.0
67618,Kothrud,Pune,Lean Life Bistro,300.0,4.7,20,Fast Food,Kothrud,
67652,Kalighat,Kolkata,Chilly Culture,,4.3,100,"Chinese,Thai,North Indian",Southern Avenue,74.0
67659,Erandwane,Pune,Nitrobuzz,,2.9,80,"Cafe,Desserts,Ice Cream,Beverages,Pastas,Salads",Erandwane,52.0
67716,Golpark,Kolkata,Indthalia,700.0,3.9,20,"Continental,Chinese,Indian",Southern Avenue,77.0
67717,Elgin,Kolkata,Kookie Jar,,4.6,500,Desserts  Snacks  Bakery,Opposite Fbb,45.0
67787,Bandra Area,Mumbai,O Pedro,1800.0,4.4,100,"Goan,Portuguese",Bandra Area,50.0
67903,Matunga,Mumbai,Pomona Cafe,500.0,4.0,50,Italian-American  European  Continental,Matunga King Circle,
68020,Khokhra,Ahmedabad,Yummy Fast Food Corner,300.0,3.3,50,Fast Food,Mani Nagar,49.0
68055,Matunga,Mumbai,Classic Fast Food,500.0,4.3,500,Indian  Chinese  Continental,Matunga East,53.0
68100,Sector 7 Rohini,Delhi,Kake Da Hotel,600.0,4.1,1000,"North Indian,Mughlai,Punjabi",Rohini,
68276,Lullanagar,Pune,Signature,600.0,4.4,100,$$$,Sahani Sujan Park,61.0
68512,Ulsoor,Bangalore,The Cafe By Foodhall,1000.0,,20,"Fast Food,Pan-Asian,Continental",1Mg,50.0
68544,Vikhroli,Mumbai,Hotel Sadguru,300.0,4.5,20,Indian  Chinese,Ghatkopar East,55.0
69274,Ashok Nagar,Bangalore,Chai Point,150.0,4.5,500,"Bakery,Combo,Beverages,Maharashtrian,Snacks,Street Food,South Indian,Punjabi,Fast Food",Church St,36.0
69354,Ashok Nagar,Bangalore,No.10 Fort Cochin,250.0,4.2,1000,"Seafood,Kerala,Biryani",Central Bangaore,32.0
69489,Kodambakkam,Chennai,The Juice Shop @ Arab Street,150.0,2.9,80,"Juices,Desserts,Beverages",Kodambakkam,83.0
69531,Annanagar,Chennai,6Th Avenue,250.0,3.7,20,"Indian,Chinese,Continental",Anna Nagar West,70.0
69876,Ashok Nagar,Bangalore,Subway,,4.4,100,"Fast Food,Salads,Snacks,Desserts,Beverages",Ub City,38.0
69959,Varachha,Surat,Sher-E-Punjab,300.0,3.9,20,"North Indian,Chinese",Opp Surat Railway Station,43.0
69991,Bharthana,Surat,Crave In,200.0,2.6453807043123883,20,"Fast Food,Chinese,Indian,Desserts,Punjabi,Asian",E-Space Vesu,63.0
69992,Piplod,Surat,Ministry Of Eggs,300.0,,100,,Safal Square Vesu,
70016,Amberpet,Hyderabad,Sampradaya Foods,450.0,,100,"Sweets,Desserts",Bagh Amberpet,40.0
70054,Bowenpally,Hyderabad,Sweet Heart Family Restaurant,300.0,3.7,1000,North Indian  Chinese  Biryani,Begumpet,74.0
70344,Ayanavaram,Chennai,Udupi Hotel Venkateswara,300.0,4.3,100,"South Indian,North Indian,Chinese",Anna Nagar,51.0
70400,Sector 8 Rohini,Delhi,Kc Restaurant,200.0,4.1,100,"Chinese,Street Food,Fast Food",Rohini,39.0
70522,Begampura,Surat,Taste Of Bhagwati,330.0,4.0,100,"North Indian,Chinese,Oriental,Continental,Desserts",Textile Market Ring Road,45.0
70570,Powai Area,Mumbai,Shalimar,700.0,4.1,100,"Indian,Chinese",Marol,
70574,Sion Bhakti Park,Mumbai,Hotel Sagar,600.0,4.3,50,Indian,Sion,45.0
70577,Khairtabad,Hyderabad,The Just Biryani,200.0,4.3,20,"Chinese,South Indian,North Indian",Road 12,54.0
70681,Kasba,Kolkata,3 Idiots Dhaba,300.0,3.3,50,"Indian,Chinese",Picnic Garden,64.0
70691,Lake Gardens,Kolkata,Snacking,,4.5,500,"Continental,Chinese,Combo,Beverages",Near Vikramshila Education Resource Society,85.0
70761,Begampura,Surat,Chhote Miyan,,4.2,50,,Zampa Bazar,39.0
70846,Aundh,Pune,Basilio,500.0,2.9,80,Italian,Aundh,85.0
